1000
3.4446704830195234,-6.1811036861969
-1.668347480874786,-8.93669359693843
-3.6754554456550608,-3.9375018901722854
-5.476536683650397,4.919649359315937
6.932529237970151,-1.9640960719246578
-0.23541249627895944,7.550679703972143
-5.274905143061767,6.635819593945854
8.99030428586865,-4.495486750457573
0.14919506084602396,6.472108829923119
1.7316534102116456,-7.401238824338194
-2.9395814780494884,-1.6007753660287136
-4.729004690646537,-9.978704116681875
-9.225526725436177,9.420016251447919
5.573399890440713,-6.46817202229832
-8.991109178369056,-3.051505601941786
2.6480837880691723,-7.728349295045252
-4.031879531385023,6.821204120109137
7.504307706926387,2.864690867637961
6.503629544805051,3.222007424796436
-6.845459376946723,-6.5408409407706465
1.5315325717760846,-7.396980042812713
0.3965858404993945,-2.8511329603699975
-5.8242479493012205,-8.360836590979034
-4.741396516381697,5.637680396842047
-9.615144234500006,-0.03834465017873967
4.319297724484699,-8.30350910854138
8.0615279678055,8.65669562049576
-6.728571103685148,-8.245630082759822
-4.392119098887283,-2.7698277012613826
2.61893155582737,-0.9795647775237608
-5.716242847402226,-0.26441510829712556
-7.90384627828546,-0.7786662821927699
-5.127422761201914,-0.8550363460356003
-9.243671052544297,8.739887344417806
8.813690052954556,-4.681021641404113
-5.189718315830232,-2.3258306452792166
8.258047311604926,-9.394430385862073
-1.6079091229312485,2.8913085121635422
-9.176762728707944,6.35353098301308
-9.857093822145037,2.8102378697833608
6.878962928767493,5.1705096294073165
-5.253548721371766,1.990919450155296
-6.734966432579976,1.1118881346360823
2.9639885628778213,2.276259707999193
9.190058030168224,-2.5044414659902525
8.180911412439695,4.165124158813091
6.662121502194207,-0.03803131079295241
-6.328829057778522,-4.4667608547060045
6.947598762078734,-8.599285557782208
4.375228218118792,-5.9798163298553035
6.9186203553084304,3.687274741166144
-8.629084708439335,-6.7888594476648345
-4.329747252798084,2.542221095179915
-6.584660797223276,1.700994973627978
-1.6565251032802237,5.875261904914639
2.961202567437823,4.833906844445458
3.049834238445044,-3.335445004257931
6.0163450787053385,-9.756918570143265
-4.802879090176148,6.695330281765052
3.5209120155145897,3.2932895653683794
-7.5233690727137965,8.944969166128914
8.006117201950229,-1.5050115584670927
3.011453955926804,3.2541644919857013
1.623723311045179,1.547446446565644
0.11621181662582636,1.878197412134357
-8.557961633724947,-9.596665522079187
4.907698910733199,-0.025184435781069325
-7.87248515014654,-8.960354719451393
-0.47944042636405015,9.715607245038349
6.501031249510945,1.417076796283748
7.846205481554666,-0.6515681935161677
-2.611696842162732,-1.844404965057434
0.4647005420503785,-7.888643401599042
4.571758094560678,6.3373721627223425
9.774249030966057,1.464441926970581
-7.776338780141114,-5.207566440810494
4.677852329441777,0.06037471791351834
-9.462819571416523,-2.3237362703564575
3.2125420262503503,7.513443209435064
-4.510139920178942,1.1734147531910715
-9.046389058335794,9.834707045989393
-0.35634288719974805,4.582309089797839
-9.172052103927442,8.6394050714444
-5.485239305595579,9.811848036403788
-4.528029906903532,-1.117065195489669
